run_id,method,seed,scene,scope,group,tx,count,accuracy_pct,macro_f1_pct,macro_recall_pct
V2_A_seed392005,V2_A,392005,clean,receiver,5,,24000,86.07916666666667,86.2978887730531,86.07916666666667
V2_A_seed392005,V2_A,392005,clean,receiver_tx,5,0,4000,83.89999999999999,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,5,1,4000,67.575,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,5,2,4000,93.375,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,5,3,4000,72.575,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,5,4,4000,99.95,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,5,5,4000,99.1,,
V2_A_seed392005,V2_A,392005,clean,receiver,7,,24000,70.47083333333333,71.61338133653713,70.47083333333333
V2_A_seed392005,V2_A,392005,clean,receiver_tx,7,0,4000,84.39999999999999,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,7,1,4000,53.900000000000006,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,7,2,4000,62.275000000000006,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,7,3,4000,40.225,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,7,4,4000,99.7,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,7,5,4000,82.325,,
V2_A_seed392005,V2_A,392005,clean,receiver,9,,24000,70.88333333333333,67.21914586051511,70.88333333333333
V2_A_seed392005,V2_A,392005,clean,receiver_tx,9,0,4000,86.7,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,9,1,4000,46.975,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,9,2,4000,84.22500000000001,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,9,3,4000,98.02499999999999,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,9,4,4000,99.97500000000001,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,9,5,4000,9.4,,
V2_A_seed392005,V2_A,392005,clean,receiver,10,,24000,87.89583333333333,87.45213396512797,87.89583333333333
V2_A_seed392005,V2_A,392005,clean,receiver_tx,10,0,4000,99.075,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,10,1,4000,73.275,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,10,2,4000,95.8,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,10,3,4000,59.325,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,10,4,4000,99.97500000000001,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,10,5,4000,99.925,,
V2_A_seed392005,V2_A,392005,clean,receiver,11,,24000,76.0625,74.43970781661108,76.06250000000001
V2_A_seed392005,V2_A,392005,clean,receiver_tx,11,0,4000,64.4,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,11,1,4000,62.425,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,11,2,4000,32.65,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,11,3,4000,98.375,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,11,4,4000,99.97500000000001,,
V2_A_seed392005,V2_A,392005,clean,receiver_tx,11,5,4000,98.55000000000001,,
V2_A_seed392005,V2_A,392005,clean,day,0,,42000,74.87619047619047,74.64660455049894,74.87619047619049
V2_A_seed392005,V2_A,392005,clean,day_tx,0,0,7000,87.34285714285714,,
V2_A_seed392005,V2_A,392005,clean,day_tx,0,1,7000,51.65714285714286,,
V2_A_seed392005,V2_A,392005,clean,day_tx,0,2,7000,61.74285714285715,,
V2_A_seed392005,V2_A,392005,clean,day_tx,0,3,7000,68.34285714285714,,
V2_A_seed392005,V2_A,392005,clean,day_tx,0,4,7000,99.9,,
V2_A_seed392005,V2_A,392005,clean,day_tx,0,5,7000,80.27142857142857,,
V2_A_seed392005,V2_A,392005,clean,day,1,,42000,82.16666666666667,82.21098506707457,82.16666666666667
V2_A_seed392005,V2_A,392005,clean,day_tx,1,0,7000,95.37142857142857,,
V2_A_seed392005,V2_A,392005,clean,day_tx,1,1,7000,64.7,,
V2_A_seed392005,V2_A,392005,clean,day_tx,1,2,7000,82.78571428571428,,
V2_A_seed392005,V2_A,392005,clean,day_tx,1,3,7000,65.04285714285714,,
V2_A_seed392005,V2_A,392005,clean,day_tx,1,4,7000,99.88571428571429,,
V2_A_seed392005,V2_A,392005,clean,day_tx,1,5,7000,85.21428571428571,,
V2_A_seed392005,V2_A,392005,clean,day,2,,42000,73.45,73.66131283075829,73.45
V2_A_seed392005,V2_A,392005,clean,day_tx,2,0,7000,90.15714285714286,,
V2_A_seed392005,V2_A,392005,clean,day_tx,2,1,7000,51.028571428571425,,
V2_A_seed392005,V2_A,392005,clean,day_tx,2,2,7000,68.4,,
V2_A_seed392005,V2_A,392005,clean,day_tx,2,3,7000,55.74285714285714,,
V2_A_seed392005,V2_A,392005,clean,day_tx,2,4,7000,99.82857142857144,,
V2_A_seed392005,V2_A,392005,clean,day_tx,2,5,7000,75.54285714285714,,
V2_A_seed392005,V2_A,392005,clean,day,3,,42000,77.12380952380953,77.50386659181908,77.12380952380951
V2_A_seed392005,V2_A,392005,clean,day_tx,3,0,7000,76.15714285714286,,
V2_A_seed392005,V2_A,392005,clean,day_tx,3,1,7000,65.12857142857142,,
V2_A_seed392005,V2_A,392005,clean,day_tx,3,2,7000,62.114285714285714,,
V2_A_seed392005,V2_A,392005,clean,day_tx,3,3,7000,74.47142857142856,,
V2_A_seed392005,V2_A,392005,clean,day_tx,3,4,7000,99.9857142857143,,
V2_A_seed392005,V2_A,392005,clean,day_tx,3,5,7000,84.88571428571429,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,overall,all,,168000,60.9875,61.18986611112399,60.987500000000004
V2_A_seed392005,V2_A,392005,leo_clear_weak,overall_tx,all,0,28000,42.028571428571425,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,overall_tx,all,1,28000,44.628571428571426,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,overall_tx,all,2,28000,48.72142857142857,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,overall_tx,all,3,28000,58.510714285714286,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,overall_tx,all,4,28000,91.24285714285715,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,overall_tx,all,5,28000,80.79285714285714,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver,0,,24000,72.95416666666667,72.79229624482356,72.95416666666667
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,0,0,4000,50.875,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,0,1,4000,47.075,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,0,2,4000,78.5,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,0,3,4000,85.75,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,0,4,4000,93.5,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,0,5,4000,82.025,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver,2,,24000,42.21666666666667,42.57886595998026,42.21666666666666
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,2,0,4000,19.175,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,2,1,4000,22.275,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,2,2,4000,37.775,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,2,3,4000,5.800000000000001,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,2,4,4000,85.9,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,2,5,4000,82.375,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver,5,,24000,70.30833333333332,70.49620458412501,70.30833333333332
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,5,0,4000,40.275,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,5,1,4000,48.125,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,5,2,4000,79.25,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,5,3,4000,60.8,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,5,4,4000,99.1,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,5,5,4000,94.3,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver,7,,24000,49.6875,50.70133003987747,49.6875
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,7,0,4000,44.0,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,7,1,4000,52.37500000000001,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,7,2,4000,24.825,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,7,3,4000,33.4,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,7,4,4000,65.60000000000001,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,7,5,4000,77.925,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver,9,,24000,64.24583333333334,63.01498675505,64.24583333333332
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,9,0,4000,61.175000000000004,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,9,1,4000,27.425,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,9,2,4000,63.87500000000001,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,9,3,4000,93.525,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,9,4,4000,99.625,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,9,5,4000,39.85,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver,10,,24000,66.6875,66.51928227290045,66.6875
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,10,0,4000,56.025000000000006,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,10,1,4000,63.2,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,10,2,4000,49.7,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,10,3,4000,36.15,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,10,4,4000,95.525,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,10,5,4000,99.52499999999999,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver,11,,24000,60.8125,54.431733144672926,60.81249999999999
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,11,0,4000,22.675,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,11,1,4000,51.925,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,11,2,4000,7.124999999999999,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,11,3,4000,94.15,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,11,4,4000,99.45,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,receiver_tx,11,5,4000,89.55,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day,0,,42000,59.090476190476195,58.7618015481443,59.090476190476195
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,0,0,7000,42.8,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,0,1,7000,39.457142857142856,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,0,2,7000,40.65714285714286,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,0,3,7000,62.92857142857143,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,0,4,7000,88.85714285714286,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,0,5,7000,79.84285714285714,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day,1,,42000,62.19523809523809,62.74707270483817,62.19523809523809
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,1,0,7000,46.72857142857143,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,1,1,7000,49.3,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,1,2,7000,51.88571428571429,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,1,3,7000,56.34285714285714,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,1,4,7000,86.35714285714286,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,1,5,7000,82.55714285714286,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day,2,,42000,59.08809523809524,59.62160063145586,59.08809523809524
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,2,0,7000,42.25714285714286,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,2,1,7000,38.27142857142857,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,2,2,7000,51.08571428571429,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,2,3,7000,50.771428571428565,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,2,4,7000,95.71428571428572,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,2,5,7000,76.42857142857142,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day,3,,42000,63.576190476190476,63.4598354331547,63.576190476190476
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,3,0,7000,36.32857142857143,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,3,1,7000,51.48571428571429,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,3,2,7000,51.25714285714286,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,3,3,7000,64.0,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,3,4,7000,94.04285714285714,,
V2_A_seed392005,V2_A,392005,leo_clear_weak,day_tx,3,5,7000,84.34285714285714,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,overall,all,,168000,59.73333333333334,59.788852975572915,59.73333333333334
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,overall_tx,all,0,28000,42.13214285714286,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,overall_tx,all,1,28000,43.94285714285714,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,overall_tx,all,2,28000,46.49285714285714,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,overall_tx,all,3,28000,54.55357142857142,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,overall_tx,all,4,28000,89.39285714285714,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,overall_tx,all,5,28000,81.88571428571429,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver,0,,24000,70.97916666666667,70.83122693786736,70.97916666666667
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,0,0,4000,51.0,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,0,1,4000,46.7,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,0,2,4000,76.6,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,0,3,4000,80.27499999999999,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,0,4,4000,90.85,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,0,5,4000,80.45,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver,2,,24000,43.108333333333334,43.19790138643676,43.108333333333334
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,2,0,4000,24.7,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,2,1,4000,24.625,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,2,2,4000,35.449999999999996,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,2,3,4000,6.225,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,2,4,4000,84.3,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,2,5,4000,83.35000000000001,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver,5,,24000,68.57916666666667,68.61252272996543,68.57916666666667
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,5,0,4000,38.975,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,5,1,4000,46.6,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,5,2,4000,74.35000000000001,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,5,3,4000,59.724999999999994,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,5,4,4000,97.39999999999999,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,5,5,4000,94.425,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver,7,,24000,47.47083333333333,48.05391618957719,47.47083333333333
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,7,0,4000,40.949999999999996,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,7,1,4000,52.0,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,7,2,4000,23.95,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,7,3,4000,24.175,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,7,4,4000,64.9,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,7,5,4000,78.85,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver,9,,24000,64.11666666666666,63.12208586887551,64.11666666666666
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,9,0,4000,59.375,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,9,1,4000,26.950000000000003,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,9,2,4000,60.175,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,9,3,4000,89.95,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,9,4,4000,99.02499999999999,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,9,5,4000,49.225,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver,10,,24000,63.954166666666666,63.78725311112523,63.954166666666666
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,10,0,4000,54.225,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,10,1,4000,60.050000000000004,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,10,2,4000,47.25,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,10,3,4000,33.35,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,10,4,4000,90.60000000000001,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,10,5,4000,98.25,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver,11,,24000,59.925,53.993180613980094,59.925
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,11,0,4000,25.7,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,11,1,4000,50.675000000000004,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,11,2,4000,7.675,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,11,3,4000,88.175,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,11,4,4000,98.675,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,receiver_tx,11,5,4000,88.64999999999999,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day,0,,42000,57.84285714285714,57.40476510436984,57.84285714285714
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,0,0,7000,42.42857142857142,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,0,1,7000,36.67142857142857,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,0,2,7000,40.457142857142856,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,0,3,7000,57.8,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,0,4,7000,88.21428571428571,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,0,5,7000,81.48571428571428,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day,1,,42000,60.759523809523806,60.9920253755607,60.759523809523806
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,1,0,7000,44.21428571428571,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,1,1,7000,48.75714285714285,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,1,2,7000,49.25714285714285,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,1,3,7000,54.08571428571428,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,1,4,7000,84.8,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,1,5,7000,83.44285714285714,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day,2,,42000,58.16190476190476,58.607204196980746,58.16190476190476
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,2,0,7000,43.214285714285715,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,2,1,7000,38.0,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,2,2,7000,48.55714285714286,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,2,3,7000,47.785714285714285,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,2,4,7000,93.61428571428571,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,2,5,7000,77.8,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day,3,,42000,62.169047619047625,62.03726951636855,62.16904761904761
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,3,0,7000,38.67142857142857,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,3,1,7000,52.34285714285715,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,3,2,7000,47.699999999999996,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,3,3,7000,58.542857142857144,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,3,4,7000,90.94285714285715,,
V2_A_seed392005,V2_A,392005,leo_low_elev_weak,day_tx,3,5,7000,84.81428571428572,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,overall,all,,168000,59.59285714285715,59.678249159058595,59.59285714285715
V2_A_seed392005,V2_A,392005,leo_rain_weak,overall_tx,all,0,28000,44.32857142857143,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,overall_tx,all,1,28000,43.56785714285714,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,overall_tx,all,2,28000,46.86071428571428,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,overall_tx,all,3,28000,51.357142857142854,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,overall_tx,all,4,28000,89.16785714285714,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,overall_tx,all,5,28000,82.27499999999999,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver,0,,24000,69.94583333333333,69.90877422270638,69.94583333333333
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,0,0,4000,50.925,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,0,1,4000,46.1,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,0,2,4000,75.825,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,0,3,4000,73.8,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,0,4,4000,90.575,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,0,5,4000,82.45,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver,2,,24000,43.62083333333333,43.82495902530834,43.62083333333333
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,2,0,4000,28.625,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,2,1,4000,22.275,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,2,2,4000,37.075,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,2,3,4000,4.75,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,2,4,4000,84.2,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,2,5,4000,84.8,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver,5,,24000,68.575,68.58382543403175,68.575
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,5,0,4000,40.1,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,5,1,4000,46.949999999999996,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,5,2,4000,76.4,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,5,3,4000,55.65,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,5,4,4000,96.95,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,5,5,4000,95.39999999999999,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver,7,,24000,47.41666666666667,48.03451163720365,47.41666666666667
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,7,0,4000,43.725,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,7,1,4000,51.6,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,7,2,4000,24.575,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,7,3,4000,22.225,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,7,4,4000,64.67500000000001,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,7,5,4000,77.7,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver,9,,24000,63.50833333333333,62.60711292265181,63.50833333333333
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,9,0,4000,61.199999999999996,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,9,1,4000,27.275,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,9,2,4000,60.724999999999994,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,9,3,4000,85.15,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,9,4,4000,99.125,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,9,5,4000,47.575,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver,10,,24000,64.1,63.73076564308467,64.1
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,10,0,4000,56.425000000000004,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,10,1,4000,60.8,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,10,2,4000,45.875,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,10,3,4000,32.45,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,10,4,4000,90.35,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,10,5,4000,98.7,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver,11,,24000,59.983333333333334,54.277783730868926,59.983333333333334
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,11,0,4000,29.299999999999997,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,11,1,4000,49.975,,
V2_A_seed392005,V2_A,392005,leo_rain_weak,receiver_tx,11,2,4000,7.55,,
